timestamp;member_id;consumo_kwh
2023-12-09 01:00:00;M03;0,1577
2023-12-09 02:00:00;M03;0,1324
2023-12-09 03:00:00;M03;0,1168
2023-12-09 04:00:00;M03;0,148
2023-12-09 05:00:00;M03;0,2213
2023-12-09 06:00:00;M03;0,3022
2023-12-09 07:00:00;M03;0,4057
2023-12-09 08:00:00;M03;0,5861
2023-12-09 09:00:00;M03;0,6348
2023-12-09 10:00:00;M03;0,6953
2023-12-09 11:00:00;M03;0,6525
2023-12-09 12:00:00;M03;0,6854
2023-12-09 13:00:00;M03;0,6237
2023-12-09 14:00:00;M03;0,5663
2023-12-09 15:00:00;M03;0,5567
2023-12-09 16:00:00;M03;0,5335
2023-12-09 17:00:00;M03;0,6795
2023-12-09 18:00:00;M03;0,6937
2023-12-09 19:00:00;M03;0,681
2023-12-09 20:00:00;M03;0,6728
2023-12-09 21:00:00;M03;0,6303
2023-12-09 22:00:00;M03;0,4837
2023-12-09 23:00:00;M03;0,2844
2023-12-10 00:00:00;M03;0,1569
2023-12-10 01:00:00;M03;0,1165
2023-12-10 02:00:00;M03;0,1102
2023-12-10 03:00:00;M03;0,1001
2023-12-10 04:00:00;M03;0,1156
2023-12-10 05:00:00;M03;0,1665
2023-12-10 06:00:00;M03;0,2376
2023-12-10 07:00:00;M03;0,3519
2023-12-10 08:00:00;M03;0,4634
2023-12-10 09:00:00;M03;0,541
2023-12-10 10:00:00;M03;0,5645
2023-12-10 11:00:00;M03;0,575
2023-12-10 12:00:00;M03;0,5736
2023-12-10 13:00:00;M03;0,5768
2023-12-10 14:00:00;M03;0,5025
2023-12-10 15:00:00;M03;0,472
2023-12-10 16:00:00;M03;0,5375
2023-12-10 17:00:00;M03;0,557
2023-12-10 18:00:00;M03;0,6615
2023-12-10 19:00:00;M03;0,6386
2023-12-10 20:00:00;M03;0,551
2023-12-10 21:00:00;M03;0,4435
2023-12-10 22:00:00;M03;0,3701
2023-12-10 23:00:00;M03;0,2546
2023-12-11 00:00:00;M03;0,1645
2023-12-11 01:00:00;M03;0,1393
2023-12-11 02:00:00;M03;0,1319
2023-12-11 03:00:00;M03;0,1117
2023-12-11 04:00:00;M03;0,1175
2023-12-11 05:00:00;M03;0,1606
2023-12-11 06:00:00;M03;0,2932
2023-12-11 07:00:00;M03;0,4583
2023-12-11 08:00:00;M03;0,5968
2023-12-11 09:00:00;M03;0,3975
2023-12-11 10:00:00;M03;0,3486
2023-12-11 11:00:00;M03;0,3703
2023-12-11 12:00:00;M03;0,4015
2023-12-11 13:00:00;M03;0,3677
2023-12-11 14:00:00;M03;0,3268
2023-12-11 15:00:00;M03;0,3276
2023-12-11 16:00:00;M03;0,4127
2023-12-11 17:00:00;M03;0,5625
2023-12-11 18:00:00;M03;0,7465
2023-12-11 19:00:00;M03;0,8058
2023-12-11 20:00:00;M03;0,7198
2023-12-11 21:00:00;M03;0,574
2023-12-11 22:00:00;M03;0,5064
2023-12-11 23:00:00;M03;0,3353
2023-12-12 00:00:00;M03;0,2004
2023-12-12 01:00:00;M03;0,1541
2023-12-12 02:00:00;M03;0,143
2023-12-12 03:00:00;M03;0,1341
2023-12-12 04:00:00;M03;0,1402
2023-12-12 05:00:00;M03;0,1786
2023-12-12 06:00:00;M03;0,279
2023-12-12 07:00:00;M03;0,4621
2023-12-12 08:00:00;M03;0,6089
2023-12-12 09:00:00;M03;0,4788
2023-12-12 10:00:00;M03;0,4022
2023-12-12 11:00:00;M03;0,3611
2023-12-12 12:00:00;M03;0,3818
2023-12-12 13:00:00;M03;0,3541
2023-12-12 14:00:00;M03;0,3293
2023-12-12 15:00:00;M03;0,3214
2023-12-12 16:00:00;M03;0,4106
2023-12-12 17:00:00;M03;0,5125
2023-12-12 18:00:00;M03;0,6313
2023-12-12 19:00:00;M03;0,687
2023-12-12 20:00:00;M03;0,6286
2023-12-12 21:00:00;M03;0,6128
2023-12-12 22:00:00;M03;0,4715
2023-12-12 23:00:00;M03;0,2509
2023-12-13 00:00:00;M03;0,1676
2023-12-13 01:00:00;M03;0,125
2023-12-13 02:00:00;M03;0,1211
2023-12-13 03:00:00;M03;0,1045
2023-12-13 04:00:00;M03;0,1208
2023-12-13 05:00:00;M03;0,1564
2023-12-13 06:00:00;M03;0,2805
2023-12-13 07:00:00;M03;0,462
2023-12-13 08:00:00;M03;0,5375
2023-12-13 09:00:00;M03;0,4127
2023-12-13 10:00:00;M03;0,3435
2023-12-13 11:00:00;M03;0,3249
2023-12-13 12:00:00;M03;0,3494
2023-12-13 13:00:00;M03;0,3907
2023-12-13 14:00:00;M03;0,3249
2023-12-13 15:00:00;M03;0,3219
2023-12-13 16:00:00;M03;0,399
2023-12-13 17:00:00;M03;0,5767
2023-12-13 18:00:00;M03;0,6542
2023-12-13 19:00:00;M03;0,7191
2023-12-13 20:00:00;M03;0,7116
2023-12-13 21:00:00;M03;0,6019
2023-12-13 22:00:00;M03;0,4559
2023-12-13 23:00:00;M03;0,2813
2023-12-14 00:00:00;M03;0,1616
2023-12-14 01:00:00;M03;0,1253
2023-12-14 02:00:00;M03;0,1215
2023-12-14 03:00:00;M03;0,1118
2023-12-14 04:00:00;M03;0,1276
2023-12-14 05:00:00;M03;0,1675
2023-12-14 06:00:00;M03;0,2958
2023-12-14 07:00:00;M03;0,5243
2023-12-14 08:00:00;M03;0,6138
2023-12-14 09:00:00;M03;0,4755
2023-12-14 10:00:00;M03;0,3699
2023-12-14 11:00:00;M03;0,3416
2023-12-14 12:00:00;M03;0,4245
2023-12-14 13:00:00;M03;0,3774
2023-12-14 14:00:00;M03;0,3576
2023-12-14 15:00:00;M03;0,3192
2023-12-14 16:00:00;M03;0,3702
2023-12-14 17:00:00;M03;0,4625
2023-12-14 18:00:00;M03;0,6051
2023-12-14 19:00:00;M03;0,6469
2023-12-14 20:00:00;M03;0,6113
2023-12-14 21:00:00;M03;0,5086
2023-12-14 22:00:00;M03;0,4472
2023-12-14 23:00:00;M03;0,2922
2023-12-15 00:00:00;M03;0,1652
2023-12-15 01:00:00;M03;0,1356
2023-12-15 02:00:00;M03;0,121
2023-12-15 03:00:00;M03;0,1066
2023-12-15 04:00:00;M03;0,1183
2023-12-15 05:00:00;M03;0,1602
2023-12-15 06:00:00;M03;0,256
2023-12-15 07:00:00;M03;0,446
2023-12-15 08:00:00;M03;0,6231
2023-12-15 09:00:00;M03;0,466
2023-12-15 10:00:00;M03;0,3908
2023-12-15 11:00:00;M03;0,4091
2023-12-15 12:00:00;M03;0,4544
2023-12-15 13:00:00;M03;0,372
2023-12-15 14:00:00;M03;0,3836
2023-12-15 15:00:00;M03;0,3851
2023-12-15 16:00:00;M03;0,456
2023-12-15 17:00:00;M03;0,5804
2023-12-15 18:00:00;M03;0,68
2023-12-15 19:00:00;M03;0,7516
2023-12-15 20:00:00;M03;0,7121
2023-12-15 21:00:00;M03;0,6167
2023-12-15 22:00:00;M03;0,4586
2023-12-15 23:00:00;M03;0,2748
2023-12-16 00:00:00;M03;0,173
2023-12-16 01:00:00;M03;0,1312
2023-12-16 02:00:00;M03;0,1003
2023-12-16 03:00:00;M03;0,092
2023-12-16 04:00:00;M03;0,1223
2023-12-16 05:00:00;M03;0,1793
2023-12-16 06:00:00;M03;0,2331
2023-12-16 07:00:00;M03;0,3536
2023-12-16 08:00:00;M03;0,5062
2023-12-16 09:00:00;M03;0,5195
2023-12-16 10:00:00;M03;0,5176
2023-12-16 11:00:00;M03;0,5403
2023-12-16 12:00:00;M03;0,6259
2023-12-16 13:00:00;M03;0,582
2023-12-16 14:00:00;M03;0,5957
2023-12-16 15:00:00;M03;0,538
2023-12-16 16:00:00;M03;0,4498
2023-12-16 17:00:00;M03;0,5417
2023-12-16 18:00:00;M03;0,627
2023-12-16 19:00:00;M03;0,6973
2023-12-16 20:00:00;M03;0,6888
2023-12-16 21:00:00;M03;0,6041
2023-12-16 22:00:00;M03;0,4679
2023-12-16 23:00:00;M03;0,2906
2023-12-17 00:00:00;M03;0,1647
2023-12-17 01:00:00;M03;0,1266
2023-12-17 02:00:00;M03;0,1028
2023-12-17 03:00:00;M03;0,087
2023-12-17 04:00:00;M03;0,099
2023-12-17 05:00:00;M03;0,1204
2023-12-17 06:00:00;M03;0,1598
2023-12-17 07:00:00;M03;0,2439
2023-12-17 08:00:00;M03;0,343
2023-12-17 09:00:00;M03;0,4078
2023-12-17 10:00:00;M03;0,4036
2023-12-17 11:00:00;M03;0,4512
2023-12-17 12:00:00;M03;0,4378
2023-12-17 13:00:00;M03;0,4154
2023-12-17 14:00:00;M03;0,3784
2023-12-17 15:00:00;M03;0,4192
2023-12-17 16:00:00;M03;0,4677
2023-12-17 17:00:00;M03;0,5147
2023-12-17 18:00:00;M03;0,5588
2023-12-17 19:00:00;M03;0,6129
2023-12-17 20:00:00;M03;0,5437
2023-12-17 21:00:00;M03;0,503
2023-12-17 22:00:00;M03;0,3919
2023-12-17 23:00:00;M03;0,2626
2023-12-18 00:00:00;M03;0,1604
2023-12-18 01:00:00;M03;0,1222
2023-12-18 02:00:00;M03;0,0977
2023-12-18 03:00:00;M03;0,0893
2023-12-18 04:00:00;M03;0,0919
2023-12-18 05:00:00;M03;0,1257
2023-12-18 06:00:00;M03;0,2165
2023-12-18 07:00:00;M03;0,3604
2023-12-18 08:00:00;M03;0,4117
2023-12-18 09:00:00;M03;0,3547
2023-12-18 10:00:00;M03;0,2999
2023-12-18 11:00:00;M03;0,381
2023-12-18 12:00:00;M03;0,4173
2023-12-18 13:00:00;M03;0,3871
2023-12-18 14:00:00;M03;0,3609
2023-12-18 15:00:00;M03;0,3535
2023-12-18 16:00:00;M03;0,4663
2023-12-18 17:00:00;M03;0,6264
2023-12-18 18:00:00;M03;0,6799
2023-12-18 19:00:00;M03;0,7755
2023-12-18 20:00:00;M03;0,7494
2023-12-18 21:00:00;M03;0,6371
2023-12-18 22:00:00;M03;0,5495
2023-12-18 23:00:00;M03;0,361
2023-12-19 00:00:00;M03;0,2133
2023-12-19 01:00:00;M03;0,158
2023-12-19 02:00:00;M03;0,1315
2023-12-19 03:00:00;M03;0,1217
2023-12-19 04:00:00;M03;0,1428
2023-12-19 05:00:00;M03;0,1622
2023-12-19 06:00:00;M03;0,2902
2023-12-19 07:00:00;M03;0,4747
2023-12-19 08:00:00;M03;0,5131
2023-12-19 09:00:00;M03;0,4023
2023-12-19 10:00:00;M03;0,3629
2023-12-19 11:00:00;M03;0,3778
2023-12-19 12:00:00;M03;0,3875
2023-12-19 13:00:00;M03;0,3944
2023-12-19 14:00:00;M03;0,3519
2023-12-19 15:00:00;M03;0,3627
2023-12-19 16:00:00;M03;0,4102
2023-12-19 17:00:00;M03;0,5429
2023-12-19 18:00:00;M03;0,6785
2023-12-19 19:00:00;M03;0,775
2023-12-19 20:00:00;M03;0,7899
2023-12-19 21:00:00;M03;0,6367
2023-12-19 22:00:00;M03;0,5157
2023-12-19 23:00:00;M03;0,2893
2023-12-20 00:00:00;M03;0,1548
2023-12-20 01:00:00;M03;0,1186
2023-12-20 02:00:00;M03;0,1126
2023-12-20 03:00:00;M03;0,1133
2023-12-20 04:00:00;M03;0,1384
2023-12-20 05:00:00;M03;0,173
2023-12-20 06:00:00;M03;0,2933
2023-12-20 07:00:00;M03;0,5112
2023-12-20 08:00:00;M03;0,6344
2023-12-20 09:00:00;M03;0,4645
2023-12-20 10:00:00;M03;0,3906
2023-12-20 11:00:00;M03;0,4083
2023-12-20 12:00:00;M03;0,4368
2023-12-20 13:00:00;M03;0,3868
2023-12-20 14:00:00;M03;0,3573
2023-12-20 15:00:00;M03;0,3355
2023-12-20 16:00:00;M03;0,3909
2023-12-20 17:00:00;M03;0,5362
2023-12-20 18:00:00;M03;0,6767
2023-12-20 19:00:00;M03;0,8167
2023-12-20 20:00:00;M03;0,7774
2023-12-20 21:00:00;M03;0,6416
2023-12-20 22:00:00;M03;0,4867
2023-12-20 23:00:00;M03;0,2987
2023-12-21 00:00:00;M03;0,1789
2023-12-21 01:00:00;M03;0,1374
2023-12-21 02:00:00;M03;0,1136
2023-12-21 03:00:00;M03;0,0983
2023-12-21 04:00:00;M03;0,111
2023-12-21 05:00:00;M03;0,153
2023-12-21 06:00:00;M03;0,2362
2023-12-21 07:00:00;M03;0,4113
2023-12-21 08:00:00;M03;0,5135
2023-12-21 09:00:00;M03;0,38
2023-12-21 10:00:00;M03;0,3155
2023-12-21 11:00:00;M03;0,3261
2023-12-21 12:00:00;M03;0,3687
2023-12-21 13:00:00;M03;0,3668
2023-12-21 14:00:00;M03;0,3689
2023-12-21 15:00:00;M03;0,3305
2023-12-21 16:00:00;M03;0,4095
2023-12-21 17:00:00;M03;0,4575
2023-12-21 18:00:00;M03;0,5787
2023-12-21 19:00:00;M03;0,6706
2023-12-21 20:00:00;M03;0,7088
2023-12-21 21:00:00;M03;0,5431
2023-12-21 22:00:00;M03;0,4071
2023-12-21 23:00:00;M03;0,2587
2023-12-22 00:00:00;M03;0,1372
2023-12-22 01:00:00;M03;0,1128
2023-12-22 02:00:00;M03;0,1097
2023-12-22 03:00:00;M03;0,0918
2023-12-22 04:00:00;M03;0,1057
2023-12-22 05:00:00;M03;0,1288
2023-12-22 06:00:00;M03;0,2468
2023-12-22 07:00:00;M03;0,425
2023-12-22 08:00:00;M03;0,4996
2023-12-22 09:00:00;M03;0,3518
2023-12-22 10:00:00;M03;0,3154
2023-12-22 11:00:00;M03;0,3728
2023-12-22 12:00:00;M03;0,3899
2023-12-22 13:00:00;M03;0,3482
2023-12-22 14:00:00;M03;0,3134
2023-12-22 15:00:00;M03;0,3391
2023-12-22 16:00:00;M03;0,3752
2023-12-22 17:00:00;M03;0,5328
2023-12-22 18:00:00;M03;0,6377
2023-12-22 19:00:00;M03;0,6963
2023-12-22 20:00:00;M03;0,651
2023-12-22 21:00:00;M03;0,5724
2023-12-22 22:00:00;M03;0,437
2023-12-22 23:00:00;M03;0,2902
2023-12-23 00:00:00;M03;0,1802
2023-12-23 01:00:00;M03;0,1324
2023-12-23 02:00:00;M03;0,1251
2023-12-23 03:00:00;M03;0,1096
2023-12-23 04:00:00;M03;0,1219
2023-12-23 05:00:00;M03;0,1857
2023-12-23 06:00:00;M03;0,2392
2023-12-23 07:00:00;M03;0,382
2023-12-23 08:00:00;M03;0,5331
2023-12-23 09:00:00;M03;0,5975
2023-12-23 10:00:00;M03;0,6292
2023-12-23 11:00:00;M03;0,6299
2023-12-23 12:00:00;M03;0,6061
2023-12-23 13:00:00;M03;0,5601
2023-12-23 14:00:00;M03;0,4935
2023-12-23 15:00:00;M03;0,4697
2023-12-23 16:00:00;M03;0,5425
2023-12-23 17:00:00;M03;0,6234
2023-12-23 18:00:00;M03;0,6252
2023-12-23 19:00:00;M03;0,6535
2023-12-23 20:00:00;M03;0,6351
2023-12-23 21:00:00;M03;0,5834
2023-12-23 22:00:00;M03;0,4432
2023-12-23 23:00:00;M03;0,2598
2023-12-24 00:00:00;M03;0,1535
2023-12-24 01:00:00;M03;0,1268
2023-12-24 02:00:00;M03;0,1177
2023-12-24 03:00:00;M03;0,1005
2023-12-24 04:00:00;M03;0,1256
2023-12-24 05:00:00;M03;0,1737
2023-12-24 06:00:00;M03;0,2373
2023-12-24 07:00:00;M03;0,3462
2023-12-24 08:00:00;M03;0,5099
2023-12-24 09:00:00;M03;0,6003
2023-12-24 10:00:00;M03;0,6298
2023-12-24 11:00:00;M03;0,582
2023-12-24 12:00:00;M03;0,6448
2023-12-24 13:00:00;M03;0,6388
2023-12-24 14:00:00;M03;0,6231
2023-12-24 15:00:00;M03;0,5847
2023-12-24 16:00:00;M03;0,5988
2023-12-24 17:00:00;M03;0,649
2023-12-24 18:00:00;M03;0,7963
2023-12-24 19:00:00;M03;0,7956
2023-12-24 20:00:00;M03;0,6934
2023-12-24 21:00:00;M03;0,5879
2023-12-24 22:00:00;M03;0,4495
2023-12-24 23:00:00;M03;0,3063
2023-12-25 00:00:00;M03;0,1634
2023-12-25 01:00:00;M03;0,1245
2023-12-25 02:00:00;M03;0,1156
2023-12-25 03:00:00;M03;0,1129
2023-12-25 04:00:00;M03;0,1298
2023-12-25 05:00:00;M03;0,182
2023-12-25 06:00:00;M03;0,3069
2023-12-25 07:00:00;M03;0,5
2023-12-25 08:00:00;M03;0,6257
2023-12-25 09:00:00;M03;0,4296
2023-12-25 10:00:00;M03;0,328
2023-12-25 11:00:00;M03;0,3757
2023-12-25 12:00:00;M03;0,4167
2023-12-25 13:00:00;M03;0,4003
2023-12-25 14:00:00;M03;0,3527
2023-12-25 15:00:00;M03;0,3659
2023-12-25 16:00:00;M03;0,4687
2023-12-25 17:00:00;M03;0,5923
2023-12-25 18:00:00;M03;0,7227
2023-12-25 19:00:00;M03;0,7932
2023-12-25 20:00:00;M03;0,7081
2023-12-25 21:00:00;M03;0,5921
2023-12-25 22:00:00;M03;0,4801
2023-12-25 23:00:00;M03;0,287
2023-12-26 00:00:00;M03;0,1527
2023-12-26 01:00:00;M03;0,1242
2023-12-26 02:00:00;M03;0,12
2023-12-26 03:00:00;M03;0,1149
2023-12-26 04:00:00;M03;0,1304
2023-12-26 05:00:00;M03;0,1752
2023-12-26 06:00:00;M03;0,3073
2023-12-26 07:00:00;M03;0,5081
2023-12-26 08:00:00;M03;0,5376
2023-12-26 09:00:00;M03;0,435
2023-12-26 10:00:00;M03;0,3489
2023-12-26 11:00:00;M03;0,3476
2023-12-26 12:00:00;M03;0,3583
2023-12-26 13:00:00;M03;0,3891
2023-12-26 14:00:00;M03;0,3708
2023-12-26 15:00:00;M03;0,3338
2023-12-26 16:00:00;M03;0,4005
2023-12-26 17:00:00;M03;0,5187
2023-12-26 18:00:00;M03;0,6595
2023-12-26 19:00:00;M03;0,7317
2023-12-26 20:00:00;M03;0,6554
2023-12-26 21:00:00;M03;0,5784
2023-12-26 22:00:00;M03;0,4444
2023-12-26 23:00:00;M03;0,2938
2023-12-27 00:00:00;M03;0,1715
2023-12-27 01:00:00;M03;0,1283
2023-12-27 02:00:00;M03;0,1221
2023-12-27 03:00:00;M03;0,1121
2023-12-27 04:00:00;M03;0,1205
2023-12-27 05:00:00;M03;0,1634
2023-12-27 06:00:00;M03;0,2847
2023-12-27 07:00:00;M03;0,5057
2023-12-27 08:00:00;M03;0,6269
2023-12-27 09:00:00;M03;0,4586
2023-12-27 10:00:00;M03;0,3494
2023-12-27 11:00:00;M03;0,3775
2023-12-27 12:00:00;M03;0,4216
2023-12-27 13:00:00;M03;0,3837
2023-12-27 14:00:00;M03;0,2945
2023-12-27 15:00:00;M03;0,3058
2023-12-27 16:00:00;M03;0,365
2023-12-27 17:00:00;M03;0,5022
2023-12-27 18:00:00;M03;0,6882
2023-12-27 19:00:00;M03;0,7354
2023-12-27 20:00:00;M03;0,7145
2023-12-27 21:00:00;M03;0,6116
2023-12-27 22:00:00;M03;0,4988
2023-12-27 23:00:00;M03;0,3059
2023-12-28 00:00:00;M03;0,1717
2023-12-28 01:00:00;M03;0,1273
2023-12-28 02:00:00;M03;0,1279
2023-12-28 03:00:00;M03;0,1169
2023-12-28 04:00:00;M03;0,1344
2023-12-28 05:00:00;M03;0,1757
2023-12-28 06:00:00;M03;0,3078
2023-12-28 07:00:00;M03;0,4828
2023-12-28 08:00:00;M03;0,5829
2023-12-28 09:00:00;M03;0,448
2023-12-28 10:00:00;M03;0,4041
2023-12-28 11:00:00;M03;0,4827
2023-12-28 12:00:00;M03;0,5213
2023-12-28 13:00:00;M03;0,4451
2023-12-28 14:00:00;M03;0,3812
2023-12-28 15:00:00;M03;0,345
2023-12-28 16:00:00;M03;0,4101
2023-12-28 17:00:00;M03;0,4352
2023-12-28 18:00:00;M03;0,5244
2023-12-28 19:00:00;M03;0,6254
2023-12-28 20:00:00;M03;0,6108
2023-12-28 21:00:00;M03;0,5255
2023-12-28 22:00:00;M03;0,3802
2023-12-28 23:00:00;M03;0,2603
2023-12-29 00:00:00;M03;0,1594
2023-12-29 01:00:00;M03;0,1262
2023-12-29 02:00:00;M03;0,0997
2023-12-29 03:00:00;M03;0,0893
2023-12-29 04:00:00;M03;0,1055
2023-12-29 05:00:00;M03;0,1397
2023-12-29 06:00:00;M03;0,2436
2023-12-29 07:00:00;M03;0,4332
2023-12-29 08:00:00;M03;0,534
2023-12-29 09:00:00;M03;0,4201
2023-12-29 10:00:00;M03;0,3392
2023-12-29 11:00:00;M03;0,3367
2023-12-29 12:00:00;M03;0,3869
2023-12-29 13:00:00;M03;0,3709
2023-12-29 14:00:00;M03;0,3581
2023-12-29 15:00:00;M03;0,347
2023-12-29 16:00:00;M03;0,4235
2023-12-29 17:00:00;M03;0,5508
2023-12-29 18:00:00;M03;0,6864
2023-12-29 19:00:00;M03;0,7636
2023-12-29 20:00:00;M03;0,8264
2023-12-29 21:00:00;M03;0,6596
2023-12-29 22:00:00;M03;0,6072
2023-12-29 23:00:00;M03;0,3391
2023-12-30 00:00:00;M03;0,1973
2023-12-30 01:00:00;M03;0,1421
2023-12-30 02:00:00;M03;0,13
2023-12-30 03:00:00;M03;0,1221
2023-12-30 04:00:00;M03;0,1335
2023-12-30 05:00:00;M03;0,1939
2023-12-30 06:00:00;M03;0,2522
2023-12-30 07:00:00;M03;0,3366
2023-12-30 08:00:00;M03;0,4847
2023-12-30 09:00:00;M03;0,5577
2023-12-30 10:00:00;M03;0,5646
2023-12-30 11:00:00;M03;0,5522
2023-12-30 12:00:00;M03;0,5937
2023-12-30 13:00:00;M03;0,5427
2023-12-30 14:00:00;M03;0,5257
2023-12-30 15:00:00;M03;0,5413
2023-12-30 16:00:00;M03;0,6294
2023-12-30 17:00:00;M03;0,7352
2023-12-30 18:00:00;M03;0,7929
2023-12-30 19:00:00;M03;0,826
2023-12-30 20:00:00;M03;0,749
2023-12-30 21:00:00;M03;0,626
2023-12-30 22:00:00;M03;0,5136
2023-12-30 23:00:00;M03;0,3137
2023-12-31 00:00:00;M03;0,1844
2023-12-31 01:00:00;M03;0,1354
2023-12-31 02:00:00;M03;0,1325
2023-12-31 03:00:00;M03;0,1155
2023-12-31 04:00:00;M03;0,1349
2023-12-31 05:00:00;M03;0,1787
2023-12-31 06:00:00;M03;0,23
2023-12-31 07:00:00;M03;0,3784
2023-12-31 08:00:00;M03;0,4977
2023-12-31 09:00:00;M03;0,5174
2023-12-31 10:00:00;M03;0,5094
2023-12-31 11:00:00;M03;0,5491
2023-12-31 12:00:00;M03;0,6037
2023-12-31 13:00:00;M03;0,5527
2023-12-31 14:00:00;M03;0,5011
2023-12-31 15:00:00;M03;0,5053
2023-12-31 16:00:00;M03;0,5733
2023-12-31 17:00:00;M03;0,629
2023-12-31 18:00:00;M03;0,7092
2023-12-31 19:00:00;M03;0,7767
2023-12-31 20:00:00;M03;0,8105
2023-12-31 21:00:00;M03;0,6478
2023-12-31 22:00:00;M03;0,4861
2023-12-31 23:00:00;M03;0,2954
2023-01-01 00:00:00;M04;0,1545
2023-01-01 01:00:00;M04;0,1274
2023-01-01 02:00:00;M04;0,1133
2023-01-01 03:00:00;M04;0,1035
2023-01-01 04:00:00;M04;0,1151
2023-01-01 05:00:00;M04;0,1601
2023-01-01 06:00:00;M04;0,2175
2023-01-01 07:00:00;M04;0,35
2023-01-01 08:00:00;M04;0,4508
2023-01-01 09:00:00;M04;0,5123
2023-01-01 10:00:00;M04;0,4952
2023-01-01 11:00:00;M04;0,5076
2023-01-01 12:00:00;M04;0,5257
2023-01-01 13:00:00;M04;0,5424
2023-01-01 14:00:00;M04;0,5066
2023-01-01 15:00:00;M04;0,47
2023-01-01 16:00:00;M04;0,4852
2023-01-01 17:00:00;M04;0,5981
2023-01-01 18:00:00;M04;0,593
2023-01-01 19:00:00;M04;0,6035
2023-01-01 20:00:00;M04;0,5788
2023-01-01 21:00:00;M04;0,4886
2023-01-01 22:00:00;M04;0,404
2023-01-01 23:00:00;M04;0,2557
2023-01-02 00:00:00;M04;0,1523
2023-01-02 01:00:00;M04;0,1208
2023-01-02 02:00:00;M04;0,1092
2023-01-02 03:00:00;M04;0,0908
2023-01-02 04:00:00;M04;0,1034
2023-01-02 05:00:00;M04;0,1206
2023-01-02 06:00:00;M04;0,2002
2023-01-02 07:00:00;M04;0,3594
2023-01-02 08:00:00;M04;0,4814
2023-01-02 09:00:00;M04;0,4183
2023-01-02 10:00:00;M04;0,3431
2023-01-02 11:00:00;M04;0,3453
2023-01-02 12:00:00;M04;0,3899
2023-01-02 13:00:00;M04;0,3919
2023-01-02 14:00:00;M04;0,389
2023-01-02 15:00:00;M04;0,3464
2023-01-02 16:00:00;M04;0,4228
2023-01-02 17:00:00;M04;0,5618
2023-01-02 18:00:00;M04;0,7082
2023-01-02 19:00:00;M04;0,7795
2023-01-02 20:00:00;M04;0,7069
2023-01-02 21:00:00;M04;0,6165
2023-01-02 22:00:00;M04;0,5057
2023-01-02 23:00:00;M04;0,2894
2023-01-03 00:00:00;M04;0,179
2023-01-03 01:00:00;M04;0,145
2023-01-03 02:00:00;M04;0,1237
2023-01-03 03:00:00;M04;0,115
2023-01-03 04:00:00;M04;0,1306
2023-01-03 05:00:00;M04;0,1731
2023-01-03 06:00:00;M04;0,3084
2023-01-03 07:00:00;M04;0,5018
2023-01-03 08:00:00;M04;0,6032
2023-01-03 09:00:00;M04;0,3842
2023-01-03 10:00:00;M04;0,348
2023-01-03 11:00:00;M04;0,3884
2023-01-03 12:00:00;M04;0,4489
2023-01-03 13:00:00;M04;0,38
2023-01-03 14:00:00;M04;0,3686
2023-01-03 15:00:00;M04;0,3678
2023-01-03 16:00:00;M04;0,4336
2023-01-03 17:00:00;M04;0,5798
2023-01-03 18:00:00;M04;0,7103
2023-01-03 19:00:00;M04;0,6905
2023-01-03 20:00:00;M04;0,674
2023-01-03 21:00:00;M04;0,5487
2023-01-03 22:00:00;M04;0,3925
2023-01-03 23:00:00;M04;0,2508
2023-01-04 00:00:00;M04;0,1469
2023-01-04 01:00:00;M04;0,1266
2023-01-04 02:00:00;M04;0,1156
2023-01-04 03:00:00;M04;0,1079
2023-01-04 04:00:00;M04;0,1219
2023-01-04 05:00:00;M04;0,165
2023-01-04 06:00:00;M04;0,2608
2023-01-04 07:00:00;M04;0,4389
2023-01-04 08:00:00;M04;0,524
2023-01-04 09:00:00;M04;0,4075
2023-01-04 10:00:00;M04;0,3484
2023-01-04 11:00:00;M04;0,3553
2023-01-04 12:00:00;M04;0,3799
2023-01-04 13:00:00;M04;0,3795
2023-01-04 14:00:00;M04;0,3173
2023-01-04 15:00:00;M04;0,3199
2023-01-04 16:00:00;M04;0,4266
2023-01-04 17:00:00;M04;0,5579
2023-01-04 18:00:00;M04;0,7424
2023-01-04 19:00:00;M04;0,825
2023-01-04 20:00:00;M04;0,775
2023-01-04 21:00:00;M04;0,6323
2023-01-04 22:00:00;M04;0,5027
2023-01-04 23:00:00;M04;0,3135
2023-01-05 00:00:00;M04;0,1787
2023-01-05 01:00:00;M04;0,1321
2023-01-05 02:00:00;M04;0,1107
2023-01-05 03:00:00;M04;0,1007
2023-01-05 04:00:00;M04;0,1018
2023-01-05 05:00:00;M04;0,13
2023-01-05 06:00:00;M04;0,188
2023-01-05 07:00:00;M04;0,3503
2023-01-05 08:00:00;M04;0,471
2023-01-05 09:00:00;M04;0,3606
2023-01-05 10:00:00;M04;0,3446
2023-01-05 11:00:00;M04;0,3921
2023-01-05 12:00:00;M04;0,4326
2023-01-05 13:00:00;M04;0,3842
2023-01-05 14:00:00;M04;0,3468
2023-01-05 15:00:00;M04;0,3414
2023-01-05 16:00:00;M04;0,4174
2023-01-05 17:00:00;M04;0,547
2023-01-05 18:00:00;M04;0,682
2023-01-05 19:00:00;M04;0,7225
2023-01-05 20:00:00;M04;0,7192
2023-01-05 21:00:00;M04;0,5992
